,SEASON_ID,GAME_ID,MATCHUP,GAME_DATE,TEAM_ID,Date,VH,Team,Final,Open,Close,ML
18107,,,,,,2014-11-09,H,TOR,120,14.5,13.5,-1600
18108,,,,,,2014-11-09,V,MIA,105,207.5,205,300
18109,,,,,,2014-11-09,H,DAL,96,6.5,8,-365
18110,,,,,,2014-11-09,V,GSW,95,1,209,125
18111,,,,,,2014-11-09,H,PHX,107,210,2.5,-145
18112,,,,,,2014-11-09,V,DEN,100,208,207.5,355
18113,,,,,,2014-11-09,H,POR,116,8.5,9,-450
18114,,,,,,2014-11-09,V,CHA,92,4,2.5,-135
18115,,,,,,2014-11-09,H,LAL,107,205,202,115
18116,,,,,,2014-11-10,V,NOP,111,201.5,201.5,210
18117,,,,,,2014-11-10,H,CLE,118,7,5.5,-250
18118,,,,,,2014-11-10,V,UTA,86,191,186.5,135
18119,,,,,,2014-11-10,H,IND,97,2,3,-160
18120,,,,,,2014-11-10,V,ATL,91,195,2,-130
18121,,,,,,2014-11-10,H,NYK,85,1,197.5,110
18122,,,,,,2014-11-10,V,DET,91,191.5,190,430
18123,,,,,,2014-11-10,H,CHI,102,9,10,-550
18124,,,,,,2014-11-10,V,SAS,89,203.5,203.5,115
18125,,,,,,2014-11-10,H,LAC,85,2.5,2,-135
18126,,,,,,2014-11-11,V,ORL,100,201.5,198,525
18127,,,,,,2014-11-11,H,TOR,104,11,10.5,-700
18128,,,,,,2014-11-11,V,LAL,102,196.5,197,490
18129,,,,,,2014-11-11,H,MEM,107,11.5,10,-640
18130,,,,,,2014-11-11,V,OKC,78,187.5,191,110
18131,,,,,,2014-11-11,H,MIL,85,4.5,2,-130
18132,,,,,,2014-11-11,V,SAC,98,206,206,305
18133,,,,,,2014-11-11,H,DAL,106,7.5,8,-375
18134,,,,,,2014-11-11,V,CHA,100,197.5,192.5,240
18135,,,,,,2014-11-11,H,POR,102,8,6.5,-290
18136,,,,,,2014-11-11,V,SAS,113,201,201.5,280
18137,,,,,,2014-11-11,H,GSW,100,5.5,7.5,-340
18138,,,,,,2014-11-12,V,DET,103,189,191.5,230
18139,,,,,,2014-11-12,H,WAS,107,7.5,6.5,-275
18140,,,,,,2014-11-12,V,UTA,97,198,197,264
18141,,,,,,2014-11-12,H,ATL,100,8,7,-324
18142,,,,,,2014-11-12,V,OKC,109,198,197,270
18143,,,,,,2014-11-12,H,BOS,94,6,7.5,-330
18144,,,,,,2014-11-12,V,IND,81,190.5,188,325
18145,,,,,,2014-11-12,H,MIA,75,8,8.5,-400
18146,,,,,,2014-11-12,V,ORL,97,192.5,191.5,220
18147,,,,,,2014-11-12,H,NYK,95,7.5,6.5,-265
18148,,,,,,2014-11-12,V,LAL,102,208,210,525
18149,,,,,,2014-11-12,H,NOP,109,10.5,11,-700
18150,,,,,,2014-11-12,V,POR,130,1,208.5,130
18151,,,,,,2014-11-12,H,DEN,113,207,3,-150
18152,,,,,,2014-11-12,V,BKN,104,207,207.5,160
18153,,,,,,2014-11-12,H,PHX,112,4.5,4,-185
18154,,,,,,2014-11-12,N,HOU,113,6.5,7,-310
18155,,,,,,2014-11-12,N,MIN,101,198,207,255
18156,,,,,,2014-11-13,V,CHI,100,194.5,196.5,120
18157,,,,,,2014-11-13,H,TOR,93,2,2.5,-140
18158,,,,,,2014-11-13,V,SAC,110,192,188.5,195
18159,,,,,,2014-11-13,H,MEM,111,6.5,5,-235
18160,,,,,,2014-11-13,V,PHI,70,207.5,210.5,1000
18161,,,,,,2014-11-13,H,DAL,123,15,13.5,-1700
18162,,,,,,2014-11-13,V,BKN,99,205,211.5,455
18163,,,,,,2014-11-13,H,GSW,107,8.5,10.5,-605
18164,,,,,,2014-11-14,V,MIL,85,192.5,194,125
18165,,,,,,2014-11-14,H,ORL,101,2,2.5,-145
18166,,,,,,2014-11-14,V,DEN,108,194.5,201.5,120
18167,,,,,,2014-11-14,H,IND,87,2.5,2.5,-140
18168,,,,,,2014-11-14,V,MIA,103,196,193,174
18169,,,,,,2014-11-14,H,ATL,114,3,5,-204
18170,,,,,,2014-11-14,V,UTA,102,193.5,191.5,145
18171,,,,,,2014-11-14,H,NYK,100,3,3.5,-170
18172,,,,,,2014-11-14,V,CLE,122,5,6,-249
18173,,,,,,2014-11-14,H,BOS,121,211,208.5,209
18174,,,,,,2014-11-14,V,MIN,91,204,205.5,305
18175,,,,,,2014-11-14,H,NOP,139,6.5,8,-375
18176,,,,,,2014-11-14,V,PHI,87,204.5,205.5,1400
18177,,,,,,2014-11-14,H,HOU,88,16.5,16.5,-4000
18178,,,,,,2014-11-14,V,DET,96,190.5,188.5,135
18179,,,,,,2014-11-14,H,OKC,89,2.5,3,-160
18180,,,,,,2014-11-14,V,CHA,103,201,200,220
18181,,,,,,2014-11-14,H,PHX,95,5.5,6.5,-265
18182,,,,,,2014-11-14,V,SAS,93,7.5,8,-400
18183,,,,,,2014-11-14,H,LAL,80,208.5,205,325
18184,,,,,,2014-11-15,V,ORL,93,195,194.5,378
18185,,,,,,2014-11-15,H,WAS,98,9.5,9,-473
18186,,,,,,2014-11-15,V,UTA,93,198.5,201.5,528
18187,,,,,,2014-11-15,H,TOR,111,10,11.5,-730
18188,,,,,,2014-11-15,V,ATL,94,205.5,209,250
18189,,,,,,2014-11-15,H,CLE,127,7.5,7,-300
18190,,,,,,2014-11-15,V,IND,99,187,180.5,355
18191,,,,,,2014-11-15,H,CHI,90,9.5,8.5,-440
18192,,,,,,2014-11-15,V,DET,88,188,186.5,380
18193,,,,,,2014-11-15,H,MEM,95,9.5,9,-480
18194,,,,,,2014-11-15,V,MIN,117,208.5,211,576
18195,,,,,,2014-11-15,H,DAL,131,10.5,11.5,-801
18196,,,,,,2014-11-15,V,SAS,91,2.5,1.5,-120
18197,,,,,,2014-11-15,H,SAC,94,197.5,196,100
18198,,,,,,2014-11-15,V,BKN,87,208,204,115
18199,,,,,,2014-11-15,H,POR,97,6,2.5,-135
18200,,,,,,2014-11-15,V,CHA,87,202,202,525
18201,,,,,,2014-11-15,H,GSW,112,10,11.5,-700
18202,,,,,,2014-11-15,V,PHX,107,210.5,211.5,251
18203,,,,,,2014-11-15,H,LAC,120,6.5,7,-301
18204,,,,,,2014-11-16,V,DEN,93,202,203.5,110
18205,,,,,,2014-11-16,H,NYK,109,1,2,-130
18206,,,,,,2014-11-16,V,MIL,91,189.5,189.5,180
18207,,,,,,2014-11-16,H,MIA,84,4.5,5,-210
18208,,,,,,2014-11-16,V,HOU,69,5,5,-209
18209,,,,,,2014-11-16,H,OKC,65,193.5,193,179
18210,,,,,,2014-11-16,V,GSW,136,7.5,8,-410
18211,,,,,,2014-11-16,H,LAL,115,211,212.5,330
18212,,,,,,2014-11-17,V,DEN,106,217.5,218.5,650
18213,,,,,,2014-11-17,H,CLE,97,11.5,11.5,-900
18214,,,,,,2014-11-17,V,DAL,107,198.5,4,-175
18215,,,,,,2014-11-17,H,CHA,80,1.5,198.5,155
18216,,,,,,2014-11-17,V,ORL,107,190.5,192.5,170
18217,,,,,,2014-11-17,H,DET,93,4.5,4.5,-195
18218,,,,,,2014-11-17,V,MIA,95,196,196,290
18219,,,,,,2014-11-17,H,BKN,83,5.5,8,-360
18220,,,,,,2014-11-17,V,PHX,118,214.5,1.5,-125
18221,,,,,,2014-11-17,H,BOS,114,pk,216,105
18222,,,,,,2014-11-17,V,HOU,93,190,188.5,160
18223,,,,,,2014-11-17,H,MEM,119,2.5,4.5,-185
18224,,,,,,2014-11-17,V,PHI,75,197,195.5,2320
18225,,,,,,2014-11-17,H,SAS,100,17,16.5,-4820
18226,,,,,,2014-11-17,V,NOP,93,204,204.5,140
18227,,,,,,2014-11-17,H,POR,102,4,3.5,-160
18228,,,,,,2014-11-17,V,CHI,105,197,198.5,250
18229,,,,,,2014-11-17,H,LAC,89,4,7,-310
18230,,,,,,2014-11-18,V,LAL,114,211,211.5,345
18231,,,,,,2014-11-18,H,ATL,109,9,8.5,-425
18232,,,,,,2014-11-18,V,NYK,113,191.5,192.5,105
18233,,,,,,2014-11-18,H,MIL,117,4,1.5,-125
18234,,,,,,2014-11-18,V,OKC,81,189,186,130
18235,,,,,,2014-11-18,H,UTA,98,3.5,3,-150
18236,,,,,,2014-11-18,V,NOP,106,199,204,130
18237,,,,,,2014-11-18,H,SAC,100,2,3,-150
18238,,,,,,2014-11-19,V,DAL,105,1,2.5,-145
18239,,,,,,2014-11-19,H,WAS,102,200,204,125
18240,,,,,,2014-11-19,V,SAS,92,200.5,200,105
18241,,,,,,2014-11-19,H,CLE,90,2.5,1.5,-125
18242,,,,,,2014-11-19,V,LAC,114,5,5,-205
18243,,,,,,2014-11-19,H,ORL,90,203.5,203.5,175
18244,,,,,,2014-11-19,V,BOS,101,6,6.5,-250
18245,,,,,,2014-11-19,H,PHI,90,208.5,214,210
18246,,,,,,2014-11-19,V,CHA,86,184,179.5,115
18247,,,,,,2014-11-19,H,IND,88,2,2,-135
18248,,,,,,2014-11-19,V,PHX,88,2,2.5,-145
18249,,,,,,2014-11-19,H,DET,86,205.5,204,125
18250,,,,,,2014-11-19,V,MIL,122,196,198.5,235
18251,,,,,,2014-11-19,H,BKN,118,6.5,6.5,-285
18252,,,,,,2014-11-19,V,MEM,92,195,192.5,215
18253,,,,,,2014-11-19,H,TOR,96,3,6.5,-255
18254,,,,,,2014-11-19,V,NYK,99,1.5,202,-105
18255,,,,,,2014-11-19,H,MIN,115,205,1,-115
18256,,,,,,2014-11-19,V,OKC,100,196,199,270
18257,,,,,,2014-11-19,H,DEN,107,5.5,7,-330
18258,,,,,,2014-11-19,V,LAL,98,210,210.5,450
18259,,,,,,2014-11-19,H,HOU,92,13,10,-600
18260,,,,,,2014-11-20,V,LAC,110,3.5,4,-180
18261,,,,,,2014-11-20,H,MIA,93,198.5,197,155
18262,,,,,,2014-11-20,V,CHI,88,196.5,194.5,126
18263,,,,,,2014-11-20,H,SAC,103,1,3,-145
18264,,,,,,2014-11-21,V,PHX,122,10,9,-470
18265,,,,,,2014-11-21,H,PHI,96,205,208.5,370
18266,,,,,,2014-11-21,V,ORL,105,187.5,191,155
18267,,,,,,2014-11-21,H,CHA,100,4.5,4,-175
18268,,,,,,2014-11-21,V,DET,89,197.5,197.5,210
18269,,,,,,2014-11-21,H,ATL,99,6.5,6,-250
18270,,,,,,2014-11-21,V,MIL,83,196,200,340
18271,,,,,,2014-11-21,H,TOR,124,8.5,9,-430
18272,,,,,,2014-11-21,V,CLE,78,1,1.5,-125
18273,,,,,,2014-11-21,H,WAS,91,204.5,205,105
18274,,,,,,2014-11-21,V,BOS,100,199,199.5,225
18275,,,,,,2014-11-21,H,MEM,117,7.5,6.5,-275
18276,,,,,,2014-11-21,V,SAS,121,8,11.5,-780
18277,,,,,,2014-11-21,H,MIN,92,199,202.5,580
18278,,,,,,2014-11-21,V,BKN,94,190,187,105
18279,,,,,,2014-11-21,H,OKC,92,pk,1.5,-119
18280,,,,,,2014-11-21,V,LAL,106,217,215,485
18281,,,,,,2014-11-21,H,DAL,140,10.5,11,-635
18282,,,,,,2014-11-21,V,NOP,97,1.5,2.5,-145
18283,,,,,,2014-11-21,H,DEN,117,211,214,125
18284,,,,,,2014-11-21,V,UTA,88,209.5,207.5,665
18285,,,,,,2014-11-21,H,GSW,101,12.5,12.5,-915
18286,,,,,,2014-11-21,V,CHI,87,196,195.5,305
18287,,,,,,2014-11-21,H,POR,105,6.5,8,-385
18288,,,,,,2014-11-22,V,MIA,99,192,1.5,-125
18289,,,,,,2014-11-22,H,ORL,92,1,191.5,105
18290,,,,,,2014-11-22,V,PHX,106,1.5,2,-135
18291,,,,,,2014-11-22,H,IND,83,196,195.5,115
18292,,,,,,2014-11-22,V,TOR,110,209,204.5,130
18293,,,,,,2014-11-22,H,CLE,93,4.5,3,-150
18294,,,,,,2014-11-22,V,PHI,83,197,198.5,600
18295,,,,,,2014-11-22,H,NYK,91,12,11,-900
18296,,,,,,2014-11-22,V,SAC,113,6,9,-450
18297,,,,,,2014-11-22,H,MIN,101,208,212,355
18298,,,,,,2014-11-22,V,DAL,92,3,4,-180
18299,,,,,,2014-11-22,H,HOU,95,201.5,206,155
18300,,,,,,2014-11-22,V,BKN,87,195,194,500
18301,,,,,,2014-11-22,H,SAS,99,9.5,10,-650
18302,,,,,,2014-11-22,V,WAS,111,1.5,3,-160
18303,,,,,,2014-11-22,H,MIL,100,195.5,193.5,135
18304,,,,,,2014-11-22,V,NOP,106,3,2.5,-140
18305,,,,,,2014-11-22,H,UTA,94,204,199,120
18306,,,,,,2014-11-23,V,POR,94,5,4.5,-195
18307,,,,,,2014-11-23,H,BOS,88,214,209.5,166
18308,,,,,,2014-11-23,V,CHA,93,187,185.5,100
18309,,,,,,2014-11-23,H,MIA,94,2.5,pk,-120
18310,,,,,,2014-11-23,V,LAC,91,198,198,110
18311,,,,,,2014-11-23,H,MEM,107,3,2,-130
18312,,,,,,2014-11-23,V,GSW,91,8,8,-375
18313,,,,,,2014-11-23,H,OKC,86,194,197,305
18314,,,,,,2014-11-23,V,DEN,101,2,2,-130
18315,,,,,,2014-11-23,H,LAL,94,218.5,221,110
18316,,,,,,2014-11-24,V,ORL,74,201.5,200,470
18317,,,,,,2014-11-24,H,CLE,106,10,10.5,-650
18318,,,,,,2014-11-24,V,POR,114,13.5,13,-1200
18319,,,,,,2014-11-24,H,PHI,104,204.5,198.5,800
18320,,,,,,2014-11-24,V,LAC,113,4,4,-190
18321,,,,,,2014-11-24,H,CHA,92,198,199,160
18322,,,,,,2014-11-24,V,PHX,100,208,210,165
18323,,,,,,2014-11-24,H,TOR,104,6,4.5,-200
18324,,,,,,2014-11-24,V,NYK,86,195,191.5,220
18325,,,,,,2014-11-24,H,HOU,91,9,6,-260
18326,,,,,,2014-11-24,V,IND,111,197,197.5,1000
18327,,,,,,2014-11-24,H,DAL,100,12.5,14,-1800
18328,,,,,,2014-11-24,V,CHI,97,1,3.5,-165
18329,,,,,,2014-11-24,H,UTA,95,192,193,145
18330,,,,,,2014-11-25,V,ATL,106,200.5,200.5,150
18331,,,,,,2014-11-25,H,WAS,102,4.5,4,-175
18332,,,,,,2014-11-25,V,GSW,114,5,7.5,-350
18333,,,,,,2014-11-25,H,MIA,97,198,202,290
18334,,,,,,2014-11-25,V,DET,86,191.5,189.5,144
18335,,,,,,2014-11-25,H,MIL,98,3.5,3.5,-169
18336,,,,,,2014-11-25,V,SAC,99,203.5,200,210
18337,,,,,,2014-11-25,H,NOP,89,3.5,6.5,-250
18338,,,,,,2014-11-25,V,CHI,109,201.5,204,166
18339,,,,,,2014-11-25,H,DEN,114,2,4.5,-195
18340,,,,,,2014-11-26,V,BKN,99,8.5,7,-320
18341,,,,,,2014-11-26,H,PHI,91,199,200,265
18342,,,,,,2014-11-26,V,WAS,87,198.5,201,290
18343,,,,,,2014-11-26,H,CLE,113,5,7.5,-355
18344,,,,,,2014-11-26,V,GSW,111,8,8,-395
18345,,,,,,2014-11-26,H,ORL,96,202.5,202.5,320
18346,,,,,,2014-11-26,V,POR,105,6,6,-265
18347,,,,,,2014-11-26,H,CHA,97,196,191.5,220
18348,,,,,,2014-11-26,V,LAC,104,7,8.5,-425
18349,,,,,,2014-11-26,H,DET,98,199.5,199.5,345
18350,,,,,,2014-11-26,V,TOR,126,2,3.5,-165
18351,,,,,,2014-11-26,H,ATL,115,204.5,204.5,140
18352,,,,,,2014-11-26,V,NYK,102,198,200,900
18353,,,,,,2014-11-26,H,DAL,109,13,14,-1600
18354,,,,,,2014-11-26,V,MIL,103,3,1.5,-115
18355,,,,,,2014-11-26,H,MIN,86,204,206,-105
18356,,,,,,2014-11-26,V,SAC,89,194.5,194,180
18357,,,,,,2014-11-26,H,HOU,102,4.5,5,-215
18358,,,,,,2014-11-26,V,UTA,82,184,185,161
18359,,,,,,2014-11-26,H,OKC,97,3.5,4.5,-190
18360,,,,,,2014-11-26,V,IND,100,189,187,900
18361,,,,,,2014-11-26,H,SAS,106,12.5,13,-1400
18362,,,,,,2014-11-26,V,DEN,112,214,215,260
18363,,,,,,2014-11-26,H,PHX,120,7,7.5,-315
18364,,,,,,2014-11-26,V,MEM,99,7,7,-325
18365,,,,,,2014-11-26,H,LAL,93,199.5,202,265
18366,,,,,,2014-11-28,V,CHI,109,3.5,3.5,-170
18367,,,,,,2014-11-28,H,BOS,102,204,204.5,150
18368,,,,,,2014-11-28,V,GSW,106,8,8.5,-410
18369,,,,,,2014-11-28,H,CHA,101,201,201,330
18370,,,,,,2014-11-28,V,NOP,91,205,204.5,120
18371,,,,,,2014-11-28,H,ATL,100,2.5,2.5,-140
18372,,,,,,2014-11-28,V,DAL,106,209,211,145
18373,,,,,,2014-11-28,H,TOR,102,3.5,3.5,-165
18374,,,,,,2014-11-28,V,MIL,104,188.5,191,115
18375,,,,,,2014-11-28,H,DET,88,3,2,-135
18376,,,,,,2014-11-28,V,ORL,83,190,191,180
18377,,,,,,2014-11-28,H,IND,98,6,5,-210
18378,,,,,,2014-11-28,V,LAC,102,3,4.5,-185
18379,,,,,,2014-11-28,H,HOU,85,195.5,201.5,160
18380,,,,,,2014-11-28,V,NYK,78,187,185.5,300
18381,,,,,,2014-11-28,H,OKC,105,8,8,-370
18382,,,,,,2014-11-28,V,SAC,104,194.5,194,530
18383,,,,,,2014-11-28,H,SAS,112,8,11,-705
18384,,,,,,2014-11-28,V,PHX,97,218,215.5,110
18385,,,,,,2014-11-28,H,DEN,122,1,2,-130
18386,,,,,,2014-11-28,V,MEM,112,193,193.5,145
18387,,,,,,2014-11-28,H,POR,99,4,3.5,-165
18388,,,,,,2014-11-28,V,MIN,120,215,213,195
18389,,,,,,2014-11-28,H,LAL,119,6,6,-230
18390,,,,,,2014-11-29,V,NOP,80,200.5,199,150
18391,,,,,,2014-11-29,H,WAS,83,4.5,4,-170
18392,,,,,,2014-11-29,V,DAL,110,13,12.5,-1050
18393,,,,,,2014-11-29,H,PHI,103,206,203,720
18394,,,,,,2014-11-29,V,IND,97,195.5,195,410
18395,,,,,,2014-11-29,H,CLE,109,9.5,10,-530
18396,,,,,,2014-11-29,V,CHA,75,199,197.5,245
18397,,,,,,2014-11-29,H,ATL,105,7,7,-300
18398,,,,,,2014-11-29,V,HOU,117,190,191.5,140
18399,,,,,,2014-11-29,H,MIL,103,pk,4,-160
18400,,,,,,2014-11-29,V,LAC,112,5.5,5,-220
18401,,,,,,2014-11-29,H,UTA,96,200.5,203.5,180
18402,,,,,,2014-11-30,V,SAS,111,7,7.5,-375
18403,,,,,,2014-11-30,H,BOS,89,203,204.5,315
18404,,,,,,2014-11-30,V,CHI,102,2.5,2.5,-140
18405,,,,,,2014-11-30,H,BKN,84,195,193,120
18406,,,,,,2014-11-30,V,GSW,104,8,8.5,-445
18407,,,,,,2014-11-30,H,DET,93,200,202,365
18408,,,,,,2014-11-30,V,MEM,97,193.5,5,-200
18409,,,,,,2014-11-30,H,SAC,85,pk,193,165
18410,,,,,,2014-11-30,V,MIA,86,3,3,-150
18411,,,,,,2014-11-30,H,NYK,79,191,189.5,130
18412,,,,,,2014-11-30,V,ORL,93,207,204.5,395
18413,,,,,,2014-11-30,H,PHX,90,10.5,9,-500
18414,,,,,,2014-11-30,V,MIN,93,210,212.5,950
18415,,,,,,2014-11-30,H,POR,107,14,14,-1500
18416,,,,,,2014-11-30,V,TOR,122,6.5,7,-300
18417,,,,,,2014-11-30,H,LAL,129,211.5,209,245
18418,,,,,,2014-12-01,V,MIA,86,189.5,190.5,165
18419,,,,,,2014-12-01,H,WAS,107,5.5,4.5,-200
18420,,,,,,2014-12-01,V,SAS,109,14.5,11.5,-850
18421,,,,,,2014-12-01,H,PHI,103,195.5,195,575
18422,,,,,,2014-12-01,V,DEN,103,1,4,-175
18423,,,,,,2014-12-01,H,UTA,101,209,206,155
18424,,,,,,2014-12-01,V,MIN,101,214.5,216,1100
18425,,,,,,2014-12-01,H,LAC,127,14,15,-2500
18426,,,,,,2014-12-02,V,MIL,108,201.5,201,525
18427,,,,,,2014-12-02,H,CLE,111,10.5,10.5,-725
18428,,,,,,2014-12-02,V,BOS,105,211,211,240
18429,,,,,,2014-12-02,H,ATL,109,6.5,7,-290
18430,,,,,,2014-12-02,V,LAL,106,203.5,206.5,105
18431,,,,,,2014-12-02,H,DET,96,2.5,2,-125
18432,,,,,,2014-12-02,V,BKN,98,pk,1,-120
18433,,,,,,2014-12-02,H,NYK,93,187.5,193.5,100
18434,,,,,,2014-12-02,V,OKC,104,2,3.5,-160
18435,,,,,,2014-12-02,H,NOP,112,197,197,135
18436,,,,,,2014-12-02,V,DAL,132,202.5,203.5,100
18437,,,,,,2014-12-02,H,CHI,129,1.5,1.5,-120
18438,,,,,,2014-12-02,V,POR,105,2,3,-165
18439,,,,,,2014-12-02,H,DEN,103,213.5,211.5,140
18440,,,,,,2014-12-02,V,IND,99,196,196.5,180
18441,,,,,,2014-12-02,H,PHX,116,6.5,5,-210
18442,,,,,,2014-12-02,V,TOR,117,pk,2.5,-145
18443,,,,,,2014-12-02,H,SAC,109,202.5,204,125
18444,,,,,,2014-12-02,V,ORL,97,202.5,201.5,1000
18445,,,,,,2014-12-02,H,GSW,98,13.5,14.5,-2000
18446,,,,,,2014-12-03,V,CHI,102,3.5,3.5,-165
18447,,,,,,2014-12-03,H,CHA,95,191.5,190.5,145
18448,,,,,,2014-12-03,V,LAL,95,207.5,208.5,360
18449,,,,,,2014-12-03,H,WAS,111,8.5,8.5,-450
18450,,,,,,2014-12-03,V,DET,102,203,202,170
18451,,,,,,2014-12-03,H,BOS,109,4,5,-195
18452,,,,,,2014-12-03,V,SAS,93,7,8.5,-445
18453,,,,,,2014-12-03,H,BKN,95,193,198,355
18454,,,,,,2014-12-03,V,ATL,112,200,199.5,170
18455,,,,,,2014-12-03,H,MIA,102,3.5,4.5,-195
18456,,,,,,2014-12-03,V,DAL,107,4.5,4,-170
18457,,,,,,2014-12-03,H,MIL,105,204.5,206,150
18458,,,,,,2014-12-03,V,MEM,96,5,5,-205
18459,,,,,,2014-12-03,H,HOU,105,188.5,189.5,175
18460,,,,,,2014-12-03,V,PHI,85,209.5,212,235
18461,,,,,,2014-12-03,H,MIN,77,6.5,7,-285
18462,,,,,,2014-12-03,V,TOR,123,5.5,3.5,-170
18463,,,,,,2014-12-03,H,UTA,104,203,201,150
18464,,,,,,2014-12-03,V,ORL,86,202.5,202,1435
18465,,,,,,2014-12-03,H,LAC,114,13.5,15,-2285
18466,,,,,,2014-12-04,V,CLE,90,7.5,7.5,-360
18467,,,,,,2014-12-04,H,NYK,87,198,198.5,300
18468,,,,,,2014-12-04,V,IND,82,195.5,193.5,345
18469,,,,,,2014-12-04,H,POR,88,8.5,8.5,-425
18470,,,,,,2014-12-04,V,NOP,85,206,206.5,400
18471,,,,,,2014-12-04,H,GSW,112,7.5,9.5,-500
18472,,,,,,2014-12-05,V,DEN,89,205.5,208.5,165
18473,,,,,,2014-12-05,H,WAS,119,5.5,4.5,-190
18474,,,,,,2014-12-05,V,OKC,103,13,13.5,-1380
18475,,,,,,2014-12-05,H,PHI,91,198.5,199,980
18476,,,,,,2014-12-05,V,NYK,102,189,190,170
18477,,,,,,2014-12-05,H,CHA,103,3.5,4.5,-195
18478,,,,,,2014-12-05,V,ATL,98,201,1,-120
18479,,,,,,2014-12-05,H,BKN,75,1,201,100
18480,,,,,,2014-12-05,V,CLE,105,205.5,209,165
18481,,,,,,2014-12-05,H,TOR,91,3,4.5,-190
18482,,,,,,2014-12-05,V,LAL,96,217,219,135
18483,,,,,,2014-12-05,H,BOS,113,4,3,-155
18484,,,,,,2014-12-05,V,SAS,107,192,191,100
18485,,,,,,2014-12-05,H,MEM,101,1.5,1,-120
18486,,,,,,2014-12-05,V,HOU,114,6,7,-330
18487,,,,,,2014-12-05,H,MIN,112,204,205,270
18488,,,,,,2014-12-05,V,PHX,118,216,216,200
18489,,,,,,2014-12-05,H,DAL,106,5.5,5.5,-235
18490,,,,,,2014-12-05,V,MIA,85,196,1.5,-125
18491,,,,,,2014-12-05,H,MIL,109,1.5,195.5,105
18492,,,,,,2014-12-05,V,ORL,98,193.5,191.5,180
18493,,,,,,2014-12-05,H,UTA,93,5,5,-210
18494,,,,,,2014-12-05,V,IND,101,193,191.5,130
18495,,,,,,2014-12-05,H,SAC,102,2,3,-150
18496,,,,,,2014-12-06,V,PHI,108,193,194.5,420
18497,,,,,,2014-12-06,H,DET,101,8.5,9.5,-550
18498,,,,,,2014-12-06,V,PHX,95,203.5,2,-135
18499,,,,,,2014-12-06,H,HOU,100,1.5,206.5,115
18500,,,,,,2014-12-06,V,GSW,112,1,2,-130
18501,,,,,,2014-12-06,H,CHI,102,200.5,204,110
18502,,,,,,2014-12-06,V,MIN,101,204.5,201.5,865
18503,,,,,,2014-12-06,H,SAS,123,12.5,14,-1350
18504,,,,,,2014-12-06,V,ORL,105,193.5,196,205
18505,,,,,,2014-12-06,H,SAC,96,6.5,6,-245
18506,,,,,,2014-12-06,V,NOP,100,207,207.5,385
18507,,,,,,2014-12-06,H,LAC,120,8.5,9,-475
18508,,,,,,2014-12-07,V,WAS,93,4,3.5,-175
18509,,,,,,2014-12-07,H,BOS,101,208,203,155
18510,,,,,,2014-12-07,V,DEN,84,213.5,211,210
18511,,,,,,2014-12-07,H,ATL,96,4.5,6,-250
18512,,,,,,2014-12-07,V,OKC,96,9,10,-550
18513,,,,,,2014-12-07,H,DET,94,193,194,420
18514,,,,,,2014-12-07,V,MIA,87,193.5,192,320
18515,,,,,,2014-12-07,H,MEM,103,9,8,-385
18516,,,,,,2014-12-07,V,MIL,102,208.5,211,380
18517,,,,,,2014-12-07,H,DAL,125,8.5,9,-470
18518,,,,,,2014-12-07,V,POR,103,7,6.5,-275
18519,,,,,,2014-12-07,H,NYK,99,194,195,235
18520,,,,,,2014-12-07,V,NOP,104,3,2.5,-145
18521,,,,,,2014-12-07,H,LAL,87,210,207,125
18522,,,,,,2014-12-08,V,BOS,132,204.5,205.5,355
18523,,,,,,2014-12-08,H,WAS,133,8,9,-445
18524,,,,,,2014-12-08,V,ATL,108,194,194,-105
18525,,,,,,2014-12-08,H,IND,92,1,1,-115
18526,,,,,,2014-12-08,V,CLE,110,7,8,-425
18527,,,,,,2014-12-08,H,BKN,88,198,196.5,335
18528,,,,,,2014-12-08,V,DEN,107,215,214,430
18529,,,,,,2014-12-08,H,TOR,112,9,10,-555
18530,,,,,,2014-12-08,V,GSW,102,13,14.5,-1860
18531,,,,,,2014-12-08,H,MIN,86,215,213.5,1310
18532,,,,,,2014-12-08,V,UTA,92,197,197,185
18533,,,,,,2014-12-08,H,SAC,101,5,5.5,-220
18534,,,,,,2014-12-08,V,PHX,120,216,216,290
18535,,,,,,2014-12-08,H,LAC,121,7.5,7.5,-360
18536,,,,,,2014-12-09,V,TOR,101,206,205.5,225
18537,,,,,,2014-12-09,H,CLE,105,5.5,6,-265
18538,,,,,,2014-12-09,V,POR,98,7.5,7.5,-400
18539,,,,,,2014-12-09,H,DET,86,195.5,196.5,325
18540,,,,,,2014-12-09,V,DAL,105,203.5,203,130
18541,,,,,,2014-12-09,H,MEM,114,4,2.5,-150
18542,,,,,,2014-12-09,V,NYK,93,196.5,195,235
18543,,,,,,2014-12-09,H,NOP,104,7.5,6.5,-280
18544,,,,,,2014-12-09,V,MIL,101,198,201.5,450
18545,,,,,,2014-12-09,H,OKC,114,8.5,10,-610
18546,,,,,,2014-12-09,V,SAS,96,7,9.5,-545
18547,,,,,,2014-12-09,H,UTA,100,195,194,420
18548,,,,,,2014-12-09,V,MIA,103,201.5,202.5,160
18549,,,,,,2014-12-09,H,PHX,97,5.5,4,-190
18550,,,,,,2014-12-09,V,SAC,95,208,209,145
